pitcher,hand,pitch_type,release_speed,release_spin_rate,spin_axis,Mx,Mz,theta
571035,R,SL,85.15252525252528,2419.4239130434785,112.88888888888889,6.70120479786945,1.5373446994338658,78.6413043478261
621295,R,SL,82.53506493506494,2411.553191489362,70.36363636363636,6.313132218038938,-4.418268698230601,78.85106382978724
623402,R,SL,81.03684210526315,2253.7090909090907,80.21052631578948,10.443406470929636,-3.6958399189529967,71.2
543193,R,SL,84.95,2279.6190476190477,145.77272727272728,1.3508676928318595,-0.34595352835484405,85.76190476190476
570632,R,SL,86.41200686106346,2241.330464716007,176.58833619210978,0.04802615245739175,6.8570482641528985,76.84853700516351
623149,R,SL,81.28785942492013,2181.7679324894516,107.50479233226837,8.74061457385896,0.897151703028731,74.67510548523207
473879,R,SL,82.26923076923077,3109.673076923077,64.46153846153847,16.023048601423785,-9.359697095136056,62.01923076923077
606625,R,SL,82.37226415094341,2548.1996124031007,94.16792452830188,13.102948698276885,-0.7793463264724648,69.3624031007752
532077,R,SL,86.31911764705882,2397.9298245614036,105.69117647058823,6.835168240456392,0.2077803489991026,79.64912280701755
664682,R,SL,82.19666666666667,2431.9036144578313,92.36666666666666,4.57189659682991,-1.9567248318408443,82.40963855421687
605276,R,SL,79.97557603686636,2289.9803278688523,106.69815668202764,7.862042356379001,0.36343864871503334,78.18688524590164
543037,R,SL,88.71479198767335,2571.1107594936707,124.59630200308166,5.369270450492244,2.4191038302699037,81.00158227848101
622505,R,SL,90.00256410256411,2101.897435897436,209.30769230769232,-4.466192493103699,6.2931459693958045,75.58974358974359
543935,R,SL,86.52324093816631,2409.543897216274,137.044776119403,5.1801609541034095,4.479250917900998,79.28693790149893
605540,R,SL,86.7936046511628,2231.11801242236,104.75581395348837,3.5189894373486634,-0.9472163302281963,83.40372670807453
519455,R,SL,86.77082706766919,2358.8766917293233,158.13082706766917,3.1703356600242465,6.609832960678121,78.41654135338347
605200,R,SL,82.07058823529412,2528.5625,86.58823529411765,5.443551688043596,-2.5185103219270757,82.3125
592644,R,SL,81.84562737642587,2487.617924528302,134.90114068441065,5.655771006868265,3.9404616299678557,79.65094339622641
643256,R,SL,78.44805194805195,2175.269565217391,204.7792207792208,-2.06308117614397,2.315523894302963,84.62173913043478
623470,R,SL,83.36634615384615,2457.0,82.77884615384616,5.065967910100292,-2.735261567951475,81.9625
605182,R,SL,79.46168359941944,2386.4005847953217,96.57764876632801,17.26064147636916,-0.042912286570309516,57.23598820058997
642083,R,SL,83.925,2001.625,138.85,3.452025655717064,3.1507307469491694,80.51282051282051
543746,R,SL,87.01111111111112,2714.75,102.38888888888889,6.445386649820051,-0.4344202669362083,81.5
608328,R,SL,80.6105263157895,2240.8653846153848,55.31578947368421,5.032516977263001,-5.683491759806293,78.51923076923077
608337,R,SL,83.88778280542988,2015.2191780821918,125.50678733031674,2.9311253561965662,0.9876590949398062,82.48630136986301
527055,R,SL,85.27415730337079,2477.8361581920904,134.97191011235955,1.3539043920929053,-3.738417344404356,83.66101694915254
656977,R,SL,85.94578313253012,2802.162162162162,76.5421686746988,12.766813613047372,-4.758564419083585,69.35135135135135
472610,R,SL,84.81111111111112,2399.7272727272725,91.08680555555556,9.017633180073135,-1.461336234953627,75.28708133971291
542960,R,SL,84.58275862068967,2522.5822784810125,92.4679802955665,7.774980106417499,-1.6712714496309722,78.68354430379746
623454,R,SL,83.5658536585366,2401.575,119.29268292682927,4.723062749044133,0.4461320215268976,83.1
592314,R,SL,86.80098765432099,2518.200825309491,124.51851851851852,4.333157708788524,1.4219405623145032,82.35625859697386
605155,R,SL,87.7,2997.875,78.44444444444444,9.74947532464221,-3.6497307004039996,76.75
542882,R,SL,86.55405405405405,2476.189189189189,125.10810810810811,3.2759210672634493,1.4730956779167965,84.35135135135135
502202,R,SL,85.84137931034482,2291.535714285714,120.75862068965517,7.836329117570434,3.359484502112133,76.10714285714286
592858,R,SL,83.875,2233.6666666666665,42.75,4.99732338160743,-7.277642782296393,77.33333333333333
622766,R,SL,85.09565217391305,2401.3166666666666,94.79710144927536,6.072709395504789,-1.3627842637128658,80.18333333333334
476594,R,SL,82.7109170305677,2658.6188340807175,89.06986899563319,13.003584066997004,-2.36511564782176,69.68161434977578
